,Country,Year,Gender Equality,% Undernourishment,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,%EmploymentAgriFishForest,TotalAgri,% Soldiers,Marriage Rate,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Literacy Rate,Infant Mortality,% Population Growth,% Rural Population,Suicide Rate,Gini,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population,Region
21,Albania,2000,,4.9,22.7162,,,3487.586302,,889117.0,5.02338291722358,,16.436,5.914,4.1863119742,73.955,0.0504721636685486,,24.1,-0.637356833943492,58.259,4.9,,0.818,0.794,8.17,15.094,,,,3129246.0,Europe and Central Asia
22,Albania,2001,,4.9,22.7162,,,3926.887597,,914923.0,3.06870024254097,,15.59,5.879,7.0294254946,74.288,0.0469270539566516,,22.9,-0.93847042771206,57.565,4.5,,0.841,0.784,8.42,15.364,,,,3129701.0,Europe and Central Asia
23,Albania,2002,,6.1,22.0252,,,4355.865889,,975105.0,2.05620444460014,,14.79,5.891,6.9093843834,74.579,0.0421383683562508,,21.7,-0.299876697084691,56.499,4.6,,0.854,0.791,8.21,16.02,,,,3126183.0,Europe and Central Asia
24,Albania,2003,,7.5,21.9782,,,5561.459461,,1201158.0,1.69192765932575,,14.048,5.952,5.3238965663,74.828,0.0390587272203283,,20.4,-0.374149169291299,55.427,4.8,,0.857,0.791,9.0,16.704,,,,3118017.0,Europe and Central Asia
25,Albania,2004,,8.6,20.5375,,,7177.030365,,1464842.0,1.67121132506071,,13.381,6.061,4.2191470044,75.039,0.031703903431196,,19.1,-0.417931377925999,54.349,4.8,,0.867,0.791,9.35,17.134,,,,3104893.0,Europe and Central Asia
26,Albania,2005,,8.9,18.8453,,,8052.079314,,1426053.0,1.76910575242426,,12.821,6.206,4.9889691947,75.228,0.0371727751560624,,17.8,-0.511790116421897,53.269,7.5,,0.867,0.8,9.23,17.768,,,,3086810.0,Europe and Central Asia
27,Albania,2006,,8.8,17.7084,,,8896.076004,,1501212.0,0.912552114660983,,12.398,6.365,3.1015131793,75.423,0.0299066005110282,,16.6,-0.630911244851673,52.185,7.8,,0.867,0.794,8.77,18.124,,,,3063021.0,Europe and Central Asia
28,Albania,2007,,8.3,17.1536,,,10677.32222,,1699586.0,1.16240291931481,,12.118,6.518,3.4607858357,75.646,0.0302705908100668,,15.3,-0.75571875541991,51.098,8.1,,0.867,0.804,8.31,18.41,,,,3033993.0,Europe and Central Asia
29,Albania,2008,,7.3,16.8371,,,12881.352058,,1891672.0,1.17481012637716,,11.973,6.65,3.0972300439,75.912,0.0310654794952662,,14.1,-0.767342959142321,50.009,8.2,,0.867,0.804,7.16,19.673,,,,3002683.0,Europe and Central Asia
30,Albania,2009,,5.9,16.7944,,,12044.21039,,1841674.0,1.20227882594965,,11.945,6.756,2.8590226044,76.221,0.0322345113131938,,12.9,-0.673894046451936,48.924,8.1,,0.88,0.804,7.15,19.943,,,,2973044.0,Europe and Central Asia
31,Albania,2010,,4.9,17.9559,,,11926.948284,,1903675.0,1.20278488137335,,12.001,6.841,4.3079630492,76.562,0.0338759658737667,,11.8,-0.49646196338738,47.837,7.8,,0.884,0.814,8.09,19.927,,,,2948029.0,Europe and Central Asia
32,Albania,2011,,4.1,18.2268,,,12890.873323,,2178454.0,1.07521943588521,,12.1,6.915,4.8487315274,76.914,0.0361237760359253,,10.8,-0.269017331764615,46.753,7.9,,0.891,0.814,8.18,18.92,,,,2928601.0,Europe and Central Asia
33,Albania,2012,,3.5,18.7668,,,12319.779604,,2199647.0,1.12249673714931,,12.197,6.996,5.3876148686,77.252,0.0287993795350163,,10.0,-0.165151040121679,45.67,5.2,,0.891,0.814,8.7,17.344,,,,2914091.0,Europe and Central Asia
34,Albania,2013,,3.9,19.5652,,,12776.280738,,2604243.0,0.689650136429024,,12.257,7.096,4.2702841943,77.554,0.0276343008936864,,9.3,-0.183211384606402,44.613,5.3,,0.914,0.723,8.83,18.087,,,,2903788.0,Europe and Central Asia
35,Albania,2014,,4.4,19.9902,,,13228.240079,,2450033.0,0.683323137080249,,12.259,7.219,4.0396270147,77.813,0.0284155966202162,,8.8,-0.207046999760594,43.577,5.0,,0.914,0.722,8.17,18.151,,,,2896307.0,Europe and Central Asia
36,Albania,2015,,4.7,19.7802,,,11386.924853,,2170996.0,0.652394325550909,,12.197,7.367,2.214131417,78.025,0.0262991502417915,,8.5,-0.291205786840436,42.566,4.8,,0.914,0.724,8.88,18.06,,,,2890524.0,Europe and Central Asia
37,Albania,2016,,4.3,19.85,,,11861.356451,,2160373.0,0.639653232694558,,12.08,7.534,2.7369477905,78.194,0.0271870581486421,,8.4,-0.159880412127734,41.579,4.7,,0.914,0.724,9.62,18.196,,,,2886427.0,Europe and Central Asia
38,Albania,2017,,4.1,19.0221,,,13019.729856,,2321675.0,0.669172345337542,,11.934,7.714,2.0109778588,78.333,0.0262856705527916,,8.4,-0.0919722937442495,40.617,4.7,,0.894,0.745,9.18,18.318,,,,2884169.0,Europe and Central Asia
39,Albania,2018,,4.0,18.4409,,,15156.439968,,2461345.0,0.642824083332857,,11.78,7.898,2.2894924438,78.458,0.0262856705527916,,8.5,-0.246732042281782,39.681,4.5,,0.906,0.658,9.8,18.318,,,,2882735.0,Europe and Central Asia
40,Albania,2019,,3.9,18.6275,,,15400.237155,,2461522.0,0.642824083332857,,11.62,8.082,2.2894924438,78.573,0.0262856705527916,,8.6,-0.426007367032238,38.771,4.3,,0.921,0.609,9.8,18.318,,,,2880913.0,Europe and Central Asia
41,Albania,2020,,3.9,19.2521,,,14909.619335,,2551046.0,0.642824083332857,,11.453,8.263,2.2894924438,78.686,0.0262856705527916,,8.8,-0.574206959244013,37.888,4.3,,0.904,0.644,9.8,18.318,,,,2877800.0,Europe and Central Asia
126,Armenia,2000,,26.1,24.005,0.743104,,2038.534803,,340739.0,3.50464386024508,,12.91,8.575,2.9645585398,71.409,0.0679283356137696,,27.0,-0.630760587863762,35.334,3.4,35.4,0.7,0.638,3.87,18.526,,,,3069597.0,Europe and Central Asia
127,Armenia,2001,,26.1,24.005,0.664749,,2259.108208,,394256.0,3.5570820676739,,12.98,8.612,2.8845971037,71.8,0.0666157530085154,,25.7,-0.617979926225355,35.615,3.1,35.4,0.727,0.638,5.66,17.238,,,,3050686.0,Europe and Central Asia
128,Armenia,2002,,24.5,21.9974,0.592735,,2534.163311,,406686.0,3.76867602113764,,13.208,8.697,2.274243435,72.112,0.0622471603525368,,24.5,-0.549251281615873,35.764,3.5,34.8,0.727,0.608,5.33,16.962,,,,3033976.0,Europe and Central Asia
129,Armenia,2003,,21.1,20.1811,0.622087,,2993.550393,,468618.0,3.76559190397741,,13.524,8.824,2.5182757234,72.348,0.0607803920301727,,23.3,-0.53001538172706,35.863,2.6,33.0,0.743,0.602,5.38,17.869,,,,3017938.0,Europe and Central Asia
130,Armenia,2004,,16.0,21.2053,0.310051,,3814.176694,,613962.0,4.0383228597919,,13.884,8.986,2.7660074349,72.513,0.0602588976700955,,22.2,-0.572322312384323,35.962,4.0,37.5,0.732,0.602,6.28,17.535,,,,3000715.0,Europe and Central Asia
131,Armenia,2005,,12.3,17.887,0.352819,,5225.97185,,725151.0,4.02293235644494,,14.244,9.168,1.9454848316,72.626,0.0601742660985802,,21.1,-0.650389280091987,36.062,4.2,36.0,0.758,0.602,7.44,18.318,,,,2981262.0,Europe and Central Asia
132,Armenia,2006,,9.3,17.5308,0.355046,,6808.524718,,967265.0,3.85059684251059,,14.572,9.346,2.6704517221,72.716,0.0631619278103366,,20.0,-0.773158374746929,36.161,5.9,29.7,0.758,0.602,7.93,18.797,,,,2958301.0,Europe and Central Asia
133,Armenia,2007,,6.9,17.0945,0.317559,,9817.806812,,1356018.0,3.42741030589637,,14.855,9.502,2.6256429842,72.815,0.0565468811184439,,19.0,-0.872060059332368,36.261,5.8,31.2,0.758,0.584,7.2,18.965,,,,2932615.0,Europe and Central Asia
134,Armenia,2008,,5.6,15.276,0.386387,,12436.664185,,1556950.0,3.4317538550035,,15.08,9.621,3.336067533,72.946,0.0650416379898419,,18.1,-0.856135895388362,36.36,4.8,29.2,0.721,0.5785,6.69,19.8,,,,2907615.0,Europe and Central Asia
135,Armenia,2009,,4.6,15.8412,0.399009,,9222.356746,,1132129.0,4.45756052640445,,15.233,9.699,3.3586164439,73.118,0.0590901983806955,,17.2,-0.673638853162549,36.46,4.8,28.0,0.779,0.573,6.34,17.051,,,,2888094.0,Europe and Central Asia
136,Armenia,2010,,4.3,15.9465,0.370673,,9875.377779,,1393227.0,4.25758023025345,,15.304,9.739,1.9462596018,73.331,0.0602463206986371,,16.3,-0.373954889662394,36.56,6.8,30.0,0.805,0.633,6.44,17.317,,,,2877314.0,Europe and Central Asia
137,Armenia,2011,,4.0,19.0668,0.32152,,10815.777611,,1754179.0,4.15764685451829,,15.297,9.753,2.4682465299,73.572,0.0581105464590744,,15.5,-0.0270427628367578,36.66,6.8,29.4,0.805,0.647,6.7,16.681,,,,2876536.0,Europe and Central Asia
138,Armenia,2012,,3.6,17.9127,0.338374,,10619.320693,,1586117.0,3.64901119971462,,15.232,9.761,2.2536273866,73.82,0.0583568200340074,,14.7,0.26742945492201,36.76,7.4,29.6,0.805,0.65,7.04,17.692,,,,2884239.0,Europe and Central Asia
139,Armenia,2013,,3.3,18.4348,0.332454,,11121.46443,,1683577.0,3.62361623616236,,15.125,9.774,2.1742183944,74.056,0.0504945965953766,,14.0,0.461930535014127,36.836,6.4,30.6,0.814,0.623,5.78,17.012,,,,2897593.0,Europe and Central Asia
140,Armenia,2014,,2.9,18.0721,0.351235,,11609.513241,,1809123.0,3.65702879444668,,14.979,9.796,2.4721853397,74.273,0.0520237030442027,,13.3,0.509812126446043,36.888,6.3,31.5,0.816,0.641,6.28,16.529,,,,2912403.0,Europe and Central Asia
141,Armenia,2015,,2.8,17.2231,0.413565,,10553.337528,,1537420.0,3.69326494399551,,14.795,9.823,2.5636126292,74.467,0.0537710989111561,,12.6,0.450705991935445,36.915,6.2,32.4,0.809,0.628,6.12,15.91,,,,2925559.0,Europe and Central Asia
142,Armenia,2016,,2.8,16.3905,0.406929,,10546.13624,,1399540.0,3.76304612069032,,14.568,9.849,2.9630669037,74.64,0.0505478651224537,,12.0,0.361260408326477,36.918,5.7,32.5,0.806,0.635,6.05,15.839,,,,2936147.0,Europe and Central Asia
143,Armenia,2017,,3.1,14.9943,0.369471,,11527.458713,,1414487.0,3.77381450238405,,14.298,9.862,2.3770803273,74.797,0.0492176762911756,,11.3,0.293899005891436,36.897,3.0,33.6,0.807,0.624,5.27,15.737,,,,2944789.0,Europe and Central Asia
144,Armenia,2018,,3.2,13.9423,0.351119,,12457.940705,,1432435.0,3.91775602495482,,13.987,9.857,1.693915557,74.945,0.0492176762911756,,10.8,0.235799808401976,36.851,2.1,34.4,0.868,0.753,5.13,15.737,,,,2951741.0,Europe and Central Asia
145,Armenia,2019,,3.4,11.9883,0.388528,,13619.290546,,1395316.0,3.91775602495482,,13.646,9.835,1.693915557,75.087,0.0492176762911756,,10.2,0.202624027586126,36.781,3.3,29.9,0.8865000000000001,0.874,5.67,15.737,,,,2957728.0,Europe and Central Asia
146,Armenia,2020,,3.4,11.7173,0.388528,,12641.210873,,1357322.0,3.91775602495482,,13.281,9.801,1.693915557,75.224,0.0492176762911756,,9.7,0.185983344838062,36.687,3.3,29.9,0.905,0.873,5.67,15.737,,,,2963234.0,Europe and Central Asia
168,Austria,2000,,2.5,1.6707,,1455.619,196799.627787,6.0,3659384.0,1.03878569286877,4.9,9.8,9.6,1.0162002142,78.1268292682927,0.0089031728653071,,4.6,0.240466652446524,39.787,19.9,28.8,0.968,0.968,13.38,30.069,11.0332202911377,65.62,47.15,8069276.0,Europe and Central Asia
169,Austria,2001,,2.5,1.6707,,1458.83,197336.113323,5.8,3831774.0,0.890210310899519,4.3,9.4,9.3,0.86443711868,78.5756097560976,0.0082098111045879,,4.5,0.382799394483217,40.066,18.6,29.03333333333333,0.968,0.968,13.29,29.419,10.8563203811646,65.27,47.33,8097755.0,Europe and Central Asia
170,Austria,2002,,2.5,1.56277,,1450.996,213387.477629,5.7,3873988.0,0.870835687651877,4.5,9.7,9.4,0.79907523638,78.6780487804878,0.0079852621300712,,4.4,0.49198046425522,40.345,19.3,29.266666666666666,0.968,0.968,13.51,28.878,10.5323295593262,64.63,48.36,8134403.0,Europe and Central Asia
171,Austria,2003,,2.5,1.49193,,1489.69,261685.687441,5.5,4720898.0,0.866717400529149,4.6,9.5,9.5,0.61155683412,78.6317073170732,0.0079614689044854,,4.3,0.487133894826838,40.625,18.2,29.5,0.968,0.968,13.62,29.01,10.7396202087402,64.74,48.6,8175855.0,Europe and Central Asia
172,Austria,2004,,2.5,1.47648,,1490.766,300917.298368,4.9,5103811.0,1.00227155853998,4.7,9.7,9.1,0.71804021269,79.1804878048781,0.006957955905924,,4.2,0.620413127334181,40.906,17.5,29.8,0.968,0.968,13.03,26.799,9.87333011627197,61.36,47.07,8216809.0,Europe and Central Asia
173,Austria,2005,,2.5,1.2594,,1524.64,315966.559717,5.3,4937583.0,0.995631418244597,4.8,9.5,9.1,0.65425552022,79.3317073170732,0.0072977938817226,,4.1,0.681267248299787,41.187,17.2,28.7,0.968,0.968,13.67,27.575,10.2618503570557,62.79,48.3,8253656.0,Europe and Central Asia
174,Austria,2006,,2.5,1.30319,,1545.797,335981.345831,5.2,5350622.0,0.981658929967225,4.5,9.4,9.0,0.73623970999,79.8804878048781,0.0068388481389379,,3.9,0.494797775098466,41.468,16.4,29.6,0.968,0.968,13.78,28.163,10.3745803833008,63.44,49.08,8285344.0,Europe and Central Asia
175,Austria,2007,,2.5,1.41639,,1574.681,388671.495783,5.5,6802800.0,0.840833568766733,4.3,9.2,9.0,0.54127322618,80.1804878048781,0.0068332584215982,,3.8,0.324146535285463,41.751,16.0,30.6,0.968,0.968,14.09,27.328,10.4522895812988,64.54,50.05,8313731.0,Europe and Central Asia
176,Austria,2008,,2.5,1.34222,,1604.015,430310.227057,5.3,7530933.0,0.831391242979792,4.2,9.3,9.0,0.69531650388,80.4317073170732,0.0066004722495671,,3.8,0.313041437661508,42.034,15.8,30.4,0.969,0.968,14.39,26.274,10.5551500320435,64.85,51.03,8341525.0,Europe and Central Asia
177,Austria,2009,,2.5,1.14682,,1593.198,400148.193471,5.3,6246869.0,0.608415680868827,4.3,9.2,9.3,0.60912556084,80.3317073170732,0.0070283995422978,,3.7,0.261953189906348,42.317,16.0,31.5,0.969,0.968,13.76,25.0,10.583930015564,63.63,51.3,8372657.0,Europe and Central Asia
178,Austria,2010,,2.5,1.26733,,1603.641,391892.746545,5.2,6345092.0,0.602286669093771,4.5,9.4,9.2,0.68965968267,80.5804878048781,0.0071554103114342,,3.6,0.240394299500766,42.601,16.1,30.3,0.969,0.968,14.0,24.825,10.7891302108765,63.75,51.65,8409945.0,Europe and Central Asia
179,Austria,2011,,2.5,1.40191,,1603.994,431120.310089,4.9,7548229.0,0.540039830550599,4.3,9.3,9.1,0.88720637757,80.9829268292683,0.0072774613792078,,3.5,0.337080841831645,42.885,16.5,30.8,0.969,0.968,14.32,26.048,10.9884901046753,63.86,52.01,8453501.0,Europe and Central Asia
180,Austria,2012,,2.5,1.34855,,1736.561,409425.234155,4.7,7135291.0,0.523864798766988,4.6,9.4,9.4,0.92916799475,80.9365853658537,0.0069506640625039,,3.3,0.45593747231891,42.853,16.3,30.5,0.969,0.968,14.51,26.226,10.7011804580688,63.62,52.37,8502230.0,Europe and Central Asia
181,Austria,2013,,2.5,1.25472,,1739.764,430068.712972,4.6,7234620.0,0.51207110915285,4.3,9.4,9.4,0.72462150506,81.1365853658537,0.0070315899776766,,3.2,0.589387254692989,42.664,16.2,30.8,0.97,0.968,14.37,25.906,10.7402896881104,63.33,52.37,8556191.0,Europe and Central Asia
182,Austria,2014,,2.5,1.20074,,1758.729,441996.131737,4.8,7101967.0,0.509888898608253,4.4,9.6,9.2,0.52233231827,81.490243902439,0.0074936595931018,,3.1,0.781541632525841,42.474,16.5,30.5,0.97,0.968,14.34,25.751,10.4111604690552,62.56,52.33,8615205.0,Europe and Central Asia
183,Austria,2015,,2.5,1.12979,,1753.323,381817.565894,4.5,5704913.0,0.47861005363571,5.1,9.8,9.6,0.53003531533,81.190243902439,0.007493172969722,,3.0,0.752568122885555,42.285,16.0,30.5,0.969,0.968,14.69,25.73,10.6934795379639,62.36,52.42,8678667.0,Europe and Central Asia
184,Austria,2016,,2.5,1.11032,,1758.544,395568.644341,4.3,5737011.0,0.493672942116627,5.1,10.0,9.2,0.65162919875,81.6414634146342,0.0073933485107261,,3.0,0.723594613245269,42.095,15.5,30.8,0.969,0.968,14.96,25.7,10.9538497924805,62.49,52.81,8747306.0,Europe and Central Asia
185,Austria,2017,,2.5,1.21059,,1694.958,417261.151845,3.9,6216310.0,0.459861533502446,5.1,10.0,9.5,0.79365961209,81.6439024390244,0.0074339501143947,,2.9,0.694621103604983,41.906,15.4,29.7,0.962,0.963,15.1,25.582,10.9501600265503,62.49,52.81,8819902.0,Europe and Central Asia
186,Austria,2018,,2.5,1.13438,,1703.733,455168.151939,3.7,6928354.0,0.496608177017669,5.1,9.7,9.5,0.96722860774,81.6926829268293,0.0074339501143947,,2.9,0.487071924768999,41.703,15.7,30.8,0.947,0.93,15.36,25.582,10.9501600265503,62.49,52.81,8891383.0,Europe and Central Asia
187,Austria,2019,,2.5,1.08562,,1718.611,445011.872704,3.7,6287813.0,0.496608177017669,5.1,9.6,9.4,0.96722860774,81.8951219512195,0.0074339501143947,,2.9,0.444673639004876,41.485,14.6,30.8,0.948,0.935,15.69,25.582,10.9501600265503,62.49,52.81,8955108.0,Europe and Central Asia
188,Austria,2020,,2.5,1.17093,,1708.152,433258.467677,3.9,6588675.0,0.496608177017669,5.1,9.4,9.4,0.96722860774,81.1926829268293,0.0074339501143947,,3.0,0.415176731565556,41.252,14.6,30.8,0.947,0.94,15.69,25.582,10.9501600265503,62.49,52.81,9006400.0,Europe and Central Asia
189,Azerbaijan,2000,,17.0,14.8375,,,5272.617196,41.099998,880117.0,2.03751078406971,,14.5,5.8,2.7823113448,66.763,0.0998514479702061,,60.9,0.821519963674211,48.614,3.1,,0.402,0.319,4.75,10.878,21.1190795898438,,,8122743.0,Europe and Central Asia
190,Azerbaijan,2001,,17.0,14.8375,,,5707.618247,40.0,848338.0,2.04645523878444,,13.6,5.6,2.6594138676,67.054,0.0902450660331089,,57.2,0.774765939386613,48.413,3.4,,0.402,0.308,4.71,10.789,20.8775501251221,,,8197295.0,Europe and Central Asia
191,Azerbaijan,2002,,13.4,13.9546,,,6236.086669,40.199997,923394.0,2.05567552896473,,13.5,5.7,2.5612943719,67.391,0.0838845689516996,,53.5,0.746173582716985,48.213,3.6,,0.402,0.295,3.17,11.489,13.6307201385498,,,8277065.0,Europe and Central Asia
192,Azerbaijan,2003,,10.4,12.4256,,,7276.413079,38.200001,1118062.0,1.93063043493195,,13.8,6.0,2.1886200607,67.791,0.084955376487243,,50.1,0.757650955616913,48.012,3.8,,0.356,0.282,3.6,11.403,15.1708402633667,,,8361433.0,Europe and Central Asia
193,Azerbaijan,2004,,7.4,10.9881,,,8680.410158,39.599998,1258428.0,1.92557212075857,,15.8,6.0,2.3789972183,68.249,0.0739429342005705,,47.0,0.875427280482454,47.811,4.3,,0.37,0.238,3.57,11.9,14.2350397109985,,,8448938.0,Europe and Central Asia
194,Azerbaijan,2005,,4.8,9.14754,,,13245.421881,39.299999,1575733.0,1.93649889501484,,16.9,6.2,2.2486095512,68.747,0.0779118584498424,,44.1,1.02226559239828,47.611,4.5,,0.364,0.238,4.08,12.012,13.2231502532959,,,8538610.0,Europe and Central Asia
195,Azerbaijan,2006,,2.8,7.09105,,,20981.929498,39.599998,2294327.0,1.9349201408905,,17.6,6.2,2.2015832164,69.259,0.0666371120397321,,41.5,1.09858657441812,47.411,4.7,,0.374,0.23,3.42,12.354,10.1004199981689,,,8630153.0,Europe and Central Asia
196,Azerbaijan,2007,,2.5,6.54008,,,33049.426816,39.09999866666666,3095229.0,1.91549848512102,,17.7,6.3,2.1663785612,69.752,0.065034181716698,,39.1,1.13385546615645,47.21,4.9,,0.374,0.21,3.48,12.625,9.77937030792236,,,8724237.0,Europe and Central Asia
197,Azerbaijan,2008,,2.5,5.57088,,,48851.318826,38.599999333333336,3763400.0,1.88652635971963,,17.4,6.0,2.1764095568,70.201,0.06422478944953,,36.8,1.1524995467243233,47.01,4.7,,0.374,0.2,2.75,12.13,7.76384019851685,,,8821869.0,Europe and Central Asia
198,Azerbaijan,2009,,2.5,6.12193,,,44292.408817,38.1,4317107.0,1.84247822990773,,17.0,5.9,2.22853579545,70.597,0.0651343631503269,,34.7,1.171143627292197,46.81,4.6,,0.378,0.192,3.28,12.7,9.3439302444458,,,8924383.0,Europe and Central Asia
199,Azerbaijan,2010,,2.5,5.54457,,,52905.998879,38.2,4962478.0,1.81659244591071,,18.3,5.9,2.2806620341,70.938,0.0657141956932351,,32.5,1.18978770786007,46.594,4.6,,0.365,0.205,3.16,13.7,8.70083999633789,,,9032465.0,Europe and Central Asia
200,Azerbaijan,2011,,2.5,5.07622,,,65952.763949,37.9,5247741.0,1.79938572769838,,19.2,5.9,2.23049232205,71.234,0.0655638073271164,,30.5,1.30300085487651,46.363,4.5,,0.361,0.185,2.81,14.086,7.2198600769043,,,9146277.0,Europe and Central Asia
201,Azerbaijan,2012,,2.5,5.13977,,,69679.91351,37.7,5488213.0,1.77100198732572,,18.8,5.9,2.18032261,71.506,0.0650991772120978,,28.5,1.32876382733755,46.117,4.4,,0.361,0.175,3.04,14.271,5.64367008209229,,,9264684.0,Europe and Central Asia
202,Azerbaijan,2013,,2.5,5.36626,,,74160.553009,37.1,5996107.0,1.74272674746369,,18.3,5.8,2.354704353,71.768,0.0645622269981632,,26.7,1.29344702700591,45.855,4.3,,0.398,0.179,2.81,14.375,6.46412992477417,,,9385467.0,Europe and Central Asia
203,Azerbaijan,2014,,2.5,5.31941,,,75239.737489,36.8,5690979.0,1.71047386074509,,17.9,5.8,2.4827428333,72.022,0.0636003715788883,,24.9,1.24820899735588,45.578,4.2,,0.381,0.172,3.1,14.304,7.23872995376587,,,9505616.0,Europe and Central Asia
204,Azerbaijan,2015,,2.5,6.17764,,,53076.244755,36.4,4658694.0,1.6806446948948,,17.2,5.7,2.3382111188,72.266,0.0620613196940794,,23.3,1.19120985807018,45.286,4.1,,0.377,0.163,3.37,14.064,7.63110017776489,,,9622741.0,Europe and Central Asia
205,Azerbaijan,2016,,2.5,5.60512,,,37867.007023,36.3,3002200.0,1.64903404234084,,16.3,5.8,2.1363919893,72.493,0.060127104067198,,21.8,1.11785721013911,44.979,4.0,,0.345,0.207,3.29,14.408,8.20689964294434,,,9736041.0,Europe and Central Asia
206,Azerbaijan,2017,,2.5,5.60736,,,40866.632048,36.4,3210062.0,1.62901684264353,,14.6,5.8,2.0415799757,72.693,0.0576744057446423,,20.3,0.98126180450475,44.657,4.0,,0.405,0.182,2.82,14.183,6.95039987564087,,,9845316.0,Europe and Central Asia
207,Azerbaijan,2018,,2.5,5.21238,,,47112.479289,36.3,3470611.0,1.60966261118113,,14.0,5.8,2.2011074485,72.864,0.0576744057446423,,19.2,0.866316916370841,44.32,4.0,,0.353,0.169,2.8,14.183,7.43546009063721,,,9949537.0,Europe and Central Asia
208,Azerbaijan,2019,,2.5,5.71687,,,48174.235294,36.0,3898278.0,1.60966261118113,,14.1,5.6,2.2011074485,73.005,0.0576744057446423,,18.2,0.846646726414021,43.969,4.1,,0.378,0.172,3.85,14.183,7.43546009063721,,,10047719.0,Europe and Central Asia
209,Azerbaijan,2020,,2.5,6.92578,,,42607.176471,36.0,4216724.0,1.60966261118113,,12.5,5.6,2.2011074485,73.123,0.0576744057446423,,17.3,0.684365325388407,43.603,4.1,,0.376,0.147,3.85,14.183,7.43546009063721,,,10139175.0,Europe and Central Asia
273,Belarus,2000,,2.5,10.0999,0.926326,,10770.187054,,1979848.0,1.8961382470025,,9.4,13.5,10.261724628,68.9121951219512,0.0252522073935132,,9.9,-0.471131334643547,30.027,41.8,31.2,0.67,0.263,12.13,37.644,,,,9745932.0,Europe and Central Asia
274,Belarus,2001,,2.5,10.0999,1.235548,,12772.736432,,1842538.0,3.98480280080613,,9.2,14.1,9.8762673906,68.5073170731707,0.0217606840714207,,9.2,-0.512966688341309,29.542,43.3,30.6,0.67,0.246,10.04,36.371,,,,9745932.0,Europe and Central Asia
275,Belarus,2002,,2.7,9.7669,1.34442,,15088.618674,,2248950.0,3.89369674502954,,8.9,14.8,10.147823728,68.0560975609756,0.0207367994814023,,8.5,-0.636565666436346,29.061,44.3,30.3,0.646,0.23,9.32,35.727,,,,9745932.0,Europe and Central Asia
276,Belarus,2003,,3.3,8.27695,1.668686,,18428.403815,,2502007.0,3.72749390537424,,9.0,14.5,9.0812961975,68.5536585365854,0.0179585610481003,,7.8,-0.699809190918934,28.585,42.9,28.8,0.642,0.228,10.07,36.392,,,,9679235.0,Europe and Central Asia
277,Belarus,2004,,3.3,8.44799,1.892705,,23924.384607,,2958504.0,3.68673452148819,,9.1,14.3,8.4749040932,68.9560975609756,0.0163186318060205,,7.3,-0.682169472243919,28.113,42.1,26.5,0.642,0.228,10.0,37.428,,,,9616628.0,Europe and Central Asia
278,Belarus,2005,,2.5,8.27315,2.193339,,31231.983629,,3334791.0,3.68649558104005,,9.3,14.5,8.6278272213,68.8512195121951,0.014370321684548,,6.7,-0.683005560010688,27.646,43.5,27.6,0.649,0.23,10.05,35.073,,,,9562083.0,Europe and Central Asia
279,Belarus,2006,,2.5,8.33155,2.423107,,38212.092239,,3903925.0,3.6740045706223,,9.9,14.2,7.7126084546,69.4048780487805,0.0122156464045644,,6.2,-0.612296198031047,27.184,40.9,28.3,0.647,0.209,8.44,34.746,,,,9516884.0,Europe and Central Asia
280,Belarus,2007,,2.5,8.06409,2.456852,,46807.243743,,4582450.0,3.6551985312094,,10.7,13.7,6.8456203957,70.2073170731707,0.0103095228429686,,5.6,-0.458847535622636,26.727,36.8,29.6,0.659,0.188,8.12,34.65,,,,9480514.0,Europe and Central Asia
281,Belarus,2008,,2.5,8.41662,2.561142,,62807.178042,,6880600.0,3.63403121295224,,11.1,13.8,5.8395056308,70.4560975609756,0.0090005157519478,,5.1,-0.345415054298517,26.274,36.7,27.8,0.672,0.198,5.8,35.587,,,,9452855.0,Europe and Central Asia
282,Belarus,2009,,2.5,8.1309,2.827758,,50873.190164,,5256898.0,3.61129414774524,,11.4,14.1,5.1626395781,70.4073170731707,0.0085113362512298,,4.6,-0.245915441295321,25.828,36.5,27.7,0.672,0.192,6.73,34.273,,,,9433159.0,Europe and Central Asia
283,Belarus,2010,,2.5,8.89191,2.717229,,57231.905886,,7420326.0,3.59406584248467,,11.4,14.5,4.2566399337,70.4048780487805,0.0077876400846823,,4.3,-0.218522755959381,25.328,35.9,28.6,0.654,0.208,8.69,33.756,,,,9420576.0,Europe and Central Asia
284,Belarus,2011,,2.5,8.00187,1.60766,,61762.342551,,6487894.0,3.09933303530042,,11.5,14.3,3.9616301779,70.5536585365854,0.0073114579823969,,3.9,-0.234282914157686,24.812,36.2,27.2,0.659,0.187,7.66,34.139,,,,9415316.0,Europe and Central Asia
285,Belarus,2012,,2.5,8.13095,1.695498,,65685.908728,,6734092.0,3.09600010502886,,12.2,13.4,3.610474411,71.9658536585366,0.0060872598461297,,3.7,-0.156617600248906,24.303,29.9,26.5,0.659,0.196,8.85,33.283,,,,9417045.0,Europe and Central Asia
