,Unnamed,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
20043,9944,JEY,1993,,0.11250983477576712,,,0.5793650793650794,
20044,9945,JEY,1994,,0.12494099134539718,,,0.7142857142857146,
20045,9946,JEY,1995,,0.12777340676632562,,,0.6825396825396824,
20046,9947,JEY,1996,,0.1296616837136112,,,0.6984126984126985,
20047,9948,JEY,1997,,0.13092053501180162,,,0.7539682539682543,
20048,9949,JEY,1998,,0.13383162863886697,,,0.7857142857142854,
20049,9950,JEY,1999,,0.11809598741148693,,,0.7698412698412704,
20050,9951,JEY,2000,,0.0974822974036191,,,0.793650793650794,
20051,9952,JEY,2001,,0.08457907159716752,,,0.8015873015873015,
20052,9953,JEY,2002,,0.08505114083398888,,,0.7539682539682543,
20053,9954,JEY,2003,,0.1120377655389456,,,0.8492063492063499,
20054,9955,JEY,2004,,0.13328088119590872,,,0.8809523809523809,
20055,9956,JEY,2005,,0.15688434303697876,,,0.8888888888888895,
20056,9957,JEY,2006,,0.1885916601101493,,,0.896825396825397,
20057,9958,JEY,2007,,0.2294256490952005,,,0.9603174603174603,
20058,9959,JEY,2008,,0.26073957513768675,,,0.9285714285714293,
20059,9960,JEY,2009,,0.2634933123524783,,,0.9285714285714293,
20060,9961,JEY,2010,,0.23847364280094405,,,0.9206349206349206,
20061,9962,JEY,2011,,0.21801730920535,,,0.9761904761904764,
20062,9963,JEY,2012,,0.19567269866247042,,,0.9523809523809528,
20063,9964,JEY,2013,,0.1686860739575137,,,0.9761904761904764,
20064,9965,JEY,2014,,0.14343036978756876,,,1.0,
20065,9966,JEY,2015,,0.12132179386309982,,,0.9682539682539689,
20066,9967,JEY,2016,,0.09921321793863089,,,0.9444444444444442,
20067,9968,JEY,2017,,0.07143981117230526,,,0.9682539682539689,
20068,9969,JEY,2018,,0.0568843430369786,,,0.9603174603174603,
20069,9970,JEY,2019,,0.05350118017309192,,,0.9603174603174603,
20070,9971,JEY,2020,,0.060110149488591495,,,0.9523809523809528,
20071,9972,JEY,2021,,0.06388670338316281,,,0.9523809523809528,
20072,9973,JOR,1950,0.8696640565799444,0.8629475154283127,0.0,1.0,0.0,0.0
20073,9974,JOR,1951,0.8696640565799444,0.8621926132825034,0.0,1.0,0.0,0.0
20074,9975,JOR,1952,0.8696640565799444,0.8626455545699889,0.0,1.0,0.037572254335260236,0.0
20075,9976,JOR,1953,0.8696640565799444,0.8615698190122106,0.0009513256756212256,1.0,0.07803468208092493,0.0
20076,9977,JOR,1954,0.8696640565799444,0.8607582992054656,0.0019026513512424511,1.0,0.11560693641618497,0.0
20077,9978,JOR,1955,0.8696640565799444,0.8659859965651955,0.003030070706176592,1.0,0.1531791907514452,0.0
20078,9979,JOR,1956,0.8696640565799444,0.8697605072942421,0.0041809692183524556,1.0,0.19075144508670525,0.0
20079,9980,JOR,1957,0.8696640565799444,0.8752335478513599,0.005378826045011763,1.0,0.2254335260115608,0.0
20080,9981,JOR,1958,0.8696640565799444,0.8848019325494934,0.006764934997770039,1.0,0.26011560693641617,0.0
20081,9982,JOR,1959,0.8696640565799444,0.8941061014965938,0.007739738891466697,1.0,0.2919075144508671,0.0
20082,9983,JOR,1960,0.8696640565799444,0.9132806160001511,0.007876721929812642,1.0,0.323699421965318,0.0
20083,9984,JOR,1961,0.8918918918918919,0.9321909147526753,0.010476201797169266,1.0,0.3554913294797689,0.0
20084,9985,JOR,1962,0.9128567820156606,0.9468171438277314,0.01035640925858942,1.0,0.38439306358381514,0.0
20085,9986,JOR,1963,0.9305380146501642,0.9604620001132355,0.011554326191891265,1.0,0.4104046242774567,0.0
